aret1240	rōta	#žēə$	#žoṛṓ$	0.5
aret1240	gṓ	#gō$	#gṓek$	0.375
aret1240	yṓga	#yūwaṭīˊ$	#yō$	0.6666666666666666
aret1240	bhramara	#blämúr$	#lāmru$	0.5
aret1240	rasín	#resiló$	#res$	0.4444444444444444
aret1240	sthūˊṇā	#thūn$	#šū̃ṛ$	0.5555555555555556
aret1240	kūrma	#plen$	#lūm$	0.6666666666666666
aret1240	vasantá	#wäyén$	#úsan$	0.6666666666666666
aret1240	nasta	#nōəst$	#nastotó$	0.6
aret1240	tapyatí	#tapīk$	#tapeik$	0.25
aret1240	nadīˊ	#nádī$	#nāddu$	0.375
aret1240	sīˊvyati	#sīw$	#siy$	0.3333333333333333
aret1240	jījja	#ǰíǰi$	#ǰiǰ$	0.2222222222222222
aret1240	kr̥muká	#plō̃alek$	#kurūˊṅg$	0.8181818181818182
aret1240	ardhá	#aṛó$	#ardūˊ$	0.5
aret1240	návadaśa	#náweu$	#nōi$	0.625
aret1240	náva	#nāu$	#nayā$	0.42857142857142855
aret1240	dumbha	#līm$	#dum$	0.5
aret1240	kaniṣṭhá	#kaníṣṭ$	#kaniē˜ˊč$	0.5
aret1240	kaniṣṭhá	#kaniṣṭo$	#kaniē˜ˊč$	0.5
aret1240	māˊsa	#mōyek$	#māas$	0.5
aret1240	śrathya	#ṣāc̣ō$	#sačəkṓ$	0.5454545454545454
aret1240	síkatā	#siō$	#sigāˊ$	0.375
aret1240	jyḗṣṭha	#deṣṭo$	#dyēṣṭṓ$	0.3076923076923077
aret1240	śvaśrūˊ	#šerwō$	#išpašūˊ$	0.5833333333333334
aret1240	śōṣya	#susík$	#šušū$	0.4444444444444444
aret1240	úpamuñcatē	#mãžanṓ$	#māmǰ$	0.6666666666666666
aret1240	phupphusa	#papūˊs$	#phapūˊṛ$	0.2727272727272727
aret1240	pāˊna	#pōn$	#pōn$	0.0
aret1240	ṣṓḍaśa	#ṣiēṛ$	#ṣōrew$	0.4444444444444444
aret1240	śr̥ṅgadrōṇa	#ṣəṅdreṅ$	#ṣī˜ṅdurón$	0.4666666666666667
assa1263	khōjja	#khojiba$	#khoj$	0.3333333333333333
assa1263	virala	#biral$	#biral$	0.0
assa1263	hárati	#hariba$	#hariba$	0.0
assa1263	lōrtati	#loṭiba$	#loṭiba$	0.0
assa1263	práviśati	#pahiba$	#paihi$	0.375
assa1263	śṓbhatē	#xohiba$	#xohiba$	0.0
assa1263	smárati	#xõwariba$	#xo˘riba$	0.2727272727272727
assa1263	pōṣáyati	#pohiba$	#pohiba$	0.0
assa1263	suvárṇa	#xon$	#xon$	0.0
