aret1240	N	pr̥thú	#piṛik$	#prik$	0.25
aret1240	N	sūcīˊ	#sūī$	#ṣōč$	0.5
aret1240	N	ghaná	#gaṇ$	#gana$	0.16666666666666666
aret1240	N	masta	#mastrák$	#math$	0.5
aret1240	N	píṇḍa	#piṇḍer$	#piṇ$	0.4
aret1240	N	lōpāśá	#lṓeč$	#lōṣ$	0.4444444444444444
aret1240	N	svāpra	#plōwo$	#sīǰ$	0.625
aret1240	N	mahiṣá	#maeṣṓ$	#maṣi$	0.4
aret1240	N	tīkṣṇá	#tinigó$	#tiṇn$	0.4444444444444444
aret1240	N	jāˊla	#ǰōlik$	#ǰal$	0.4444444444444444
aret1240	V	śḗtē	#šū$	#šeti$	0.42857142857142855
aret1240	N	kákṣa	#xac̣em$	#kaċ$	0.5
aret1240	N	triká	#trikaló$	#trī˜$	0.5
aret1240	N	tátra	#tra$	#tatatr$	0.5
aret1240	N	hēmantá	#yéman$	#mānā̆$	0.6666666666666666
aret1240	N	pōta	#pōwok$	#pé$	0.625
aret1240	N	ŕ̊kṣa	#yãdotdotič$	#əċāpa$	0.8571428571428571
aret1240	N	pāˊda	#pō$	#pā$	0.2
aret1240	N	útsa	#ūič$	#us$	0.5714285714285714
aret1240	V	mriyátē	#bli$	#limbu$	0.5714285714285714
aret1240	N	cāraṇī	#ċōrién$	#čār$	0.5454545454545454
aret1240	N	sūkará	#suōr$	#ṣōrī$	0.3333333333333333
aret1240	N	caturthá	#ničawóṛ$	#čōṛ$	0.4166666666666667
aret1240	N	svāmín	#pō̃eš$	#stōm$	0.6666666666666666
aret1240	N	bhakṣakāra	#bačṓr$	#bac̣ēr$	0.3
aret1240	N	śatápad	#dašáp$	#ša$	0.4444444444444444
aret1240	N	váṁśya	#waeš$	#was$	0.2857142857142857
aret1240	N	śváśura	#šēriem$	#šašur$	0.6
aret1240	N	bhrāˊtr̥	#blō$	#lōetr$	0.5
aret1240	N	ḍākínī	#ḍōini$	#ḍēr$	0.4444444444444444
aret1240	N	kaṭāṅka	#kã̄ṛagṓ$	#xär$	0.6923076923076923
assa1263	N	khōppa	#khopani$	#khopā$	0.2222222222222222
assa1263	N	āryaka	#āzo$	#āzakāiba$	0.5833333333333334
assa1263	N	dhárman	#dhām$	#dhām$	0.0
assa1263	N	ārdhikakāra	#ādhiyār$	#ādhāri$	0.2727272727272727
assa1263	V	jināˊti	#ziniba$	#zināi$	0.375
assa1263	N	vātá	#bā$	#bārā$	0.375
assa1263	N	putrá	#puta$	#putikā$	0.3333333333333333
assa1263	N	vīṭā	#birā$	#birā$	0.0
assa1263	V	jīrayati	#zirni$	#ziriyā$	0.4444444444444444
assa1263	N	kamaṭha	#kabāri$	#kāmur$	0.4444444444444444
assa1263	N	cumba	#sumā$	#sum$	0.2857142857142857
