aret1240	N	páttra	#páḍḍak$	#phatt$	0.7272727272727273
aret1240	V	hásati	#ezi$	#äïm$	0.5714285714285714
aret1240	N	diṣṭi	#drēṣṭ$	#deṣṭ$	0.2
aret1240	N	kaṭa	#xoṭo$	#xaṭ$	0.2857142857142857
aret1240	N	karkuṭaka	#pläguṛṓ$	#kaxuṛ$	0.5384615384615384
aret1240	N	uddharā	#udor$	#uddor$	0.14285714285714285
aret1240	N	tákṣan	#tac̣an$	#c̣ēnč$	0.6666666666666666
aret1240	N	divasá	#dīās$	#dēez$	0.5
aret1240	N	phāˊla	#āl$	#phōl$	0.42857142857142855
aret1240	N	púṣya	#pušék$	#pūš$	0.4444444444444444
aret1240	N	ēḍa	#ye°$	#yēṛ$	0.42857142857142855
aret1240	N	śītalá	#šidol$	#šidāl$	0.2222222222222222
aret1240	N	yantrá	#žãr$	#žāntro$	0.4
aret1240	N	dāˊru	#dōr$	#dār$	0.16666666666666666
aret1240	N	vikāla	#viyōl$	#wīl$	0.375
aret1240	N	sundara	#sudurāˊ$	#sun$	0.6
aret1240	N	cáṇḍa	#čō̃ṛ$	#čōn$	0.3333333333333333
aret1240	N	saptá	#sāt$	#išōt$	0.375
aret1240	N	dīrghá	#drīi$	#dīe$	0.2857142857142857
aret1240	N	duhitŕ̊	#wā$	#dū$	0.4
aret1240	N	náva	#nəgṓ$	#nṓṭo$	0.5555555555555556
aret1240	V	márdati	#mã̄ṛ$	#mã̄do$	0.25
aret1240	N	śrāṇa	#ṣō̃ṛ$	#ṣōn$	0.3333333333333333
aret1240	N	viṁśatí	#wist$	#wīnz$	0.42857142857142855
aret1240	N	mātulá	#moul$	#mōut$	0.2857142857142857
aret1240	V	avanijyati	#äĩž$	#wanič$	0.5
aret1240	V	avanijyati	#ō$	#ōniž$	0.5
aret1240	N	pratiṣṭhāˊ	#plāist$	#lec̣$	0.6666666666666666
aret1240	N	svásr̥	#sā̤yo$	#ispaē$	0.625
aret1240	N	ḍhōṅga	#ḍō̃o$	#ḍuṅgoṭoṭoṭi$	0.6666666666666666
aret1240	N	liṭṭa	#lẽrṓ$	#lyeṭ$	0.6666666666666666
assa1263	N	taravāri	#tarowāl$	#tarāri$	0.4
assa1263	N	ḍākínī	#ḍāini$	#ḍākini$	0.1
assa1263	N	dvāˊtriṁśat	#batrix$	#batārix$	0.2
assa1263	N	aṭṭakk	#āṭak$	#aṭkākiba$	0.5
assa1263	V	gaṇáyati	#gaṇiba$	#ganiba$	0.1111111111111111
assa1263	N	ūˊdhas	#uhār$	#ūra$	0.42857142857142855
assa1263	N	hastakāra	#hatiyār$	#hātār$	0.3
assa1263	N	kṣudratāta	#khurā$	#khurāiba$	0.2727272727272727
assa1263	V	vādyatē	#bāziba$	#bāziba$	0.0
assa1263	V	sphuráti	#phuriba$	#phuriba$	0.0
assa1263	N	muṣṭí	#muṭhi$	#muṭhi$	0.0
assa1263	N	ṭhakkura	#ṭhākur$	#ṭhākur$	0.0
assa1263	N	ladda	#lād$	#lād$	0.0
assa1263	N	mr̥taka	#marā$	#marak$	0.14285714285714285
assa1263	N	śrēṣman	#xep$	#xem$	0.2
assa1263	N	sañcaka	#xã̄s$	#xã̄so$	0.125
assa1263	V	búdhyatē	#buzāiba$	#buziba$	0.2
assa1263	N	bharavaśya	#bharaxā$	#bharahā$	0.1
assa1263	V	skadyatē	#khã̄ziba$	#khāziba$	0.09090909090909091
assa1263	V	āˊvartayati	#āuṭiba$	#āṭiyāiba$	0.38461538461538464
assa1263	N	bēḍā	#bhel$	#berā$	0.5714285714285714
assa1263	N	niḥśvāsa	#niyāh$	#nisahāx$	0.4
assa1263	N	śikṣā	#sekā$	#xikh$	0.5714285714285714
assa1263	V	vilōḍayati	#biloliba$	#bilori$	0.3
assa1263	N	iyattaká	#eteka$	#eṭiyā$	0.4444444444444444
assa1263	N	ut	#ophandiba$	#ochibā$	0.45454545454545453
assa1263	N	hīná	#hun$	#hinā$	0.42857142857142855
assa1263	N	ṭappa	#ṭummi$	#ṭebā$	0.5
assa1263	N	dāha	#dāh$	#dāh$	0.0
assa1263	N	uddaṁśa	#urah$	#urāh$	0.14285714285714285
assa1263	V	ṣáḍviṁśati	#sābix$	#sabbix$	0.125
assa1263	N	rṓdhas	#ruwā$	#ruwā$	0.0
assa1263	N	chidrá	#sediba$	#sidā$	0.5
assa1263	V	chādáyati	#sāiba$	#sāiba$	0.0
assa1263	N	niyōgya	#neog$	#nigā$	0.5714285714285714
assa1263	N	vyavasāya	#bethā$	#bohāna$	0.4444444444444444
assa1263	V	gáḍati	#gariba$	#gariba$	0.0
assa1263	N	dhāˊrā	#dhār$	#dhār$	0.0
assa1263	N	palāśá	#palāh$	#palāh$	0.0
assa1263	N	cākṣuṣá	#saukhā$	#sakhusā$	0.3
assa1263	N	uccāla	#usāl$	#usĩcāla$	0.36363636363636365
assa1263	N	ut	#uh$	#uśā$	0.5714285714285714
assa1263	N	píṇḍa	#pirā$	#pĩrā$	0.125
assa1263	N	saṁdhí	#xindhi$	#xāndhi$	0.2222222222222222
assa1263	N	ambāˊ	#āmai$	#amā$	0.2857142857142857
assa1263	N	aṭṭ	#āṭiba$	#aṭāṭā$	0.5454545454545454
assa1263	N	mahāmātra	#māut$	#mātā$	0.375
assa1263	V	andōláyati	#āndoliba$	#andoli$	0.2727272727272727
assa1263	N	dharā	#dhar$	#dharāiba$	0.45454545454545453
assa1263	N	sphuṭ	#phikiba$	#phoṭhā$	0.5
assa1263	N	śamī	#sẽi$	#xõ$	0.5
assa1263	N	bēṅga	#beṅā$	#beṅgā$	0.1111111111111111
assa1263	N	chāyāˊ	#sã̄$	#sāh$	0.3333333333333333
assa1263	N	vaṇijyāˊ	#baniz$	#banizā$	0.2222222222222222
assa1263	N	ákṣi	#ākhi$	#ākhi$	0.0
assa1263	N	śuḍa	#xolā$	#xor$	0.42857142857142855
assa1263	N	candrá	#sã̄d$	#cāndā$	0.5555555555555556
assa1263	N	gargara	#gāgal$	#gāgar$	0.125
assa1263	N	chapp	#sipāiba$	#chāpā$	0.6
assa1263	N	śāntá	#śã̄t$	#xã̄t$	0.25
assa1263	N	sadyōja	#xã̄zo$	#xāzo$	0.125
assa1263	N	lakk	#laklakāiba$	#lakākiba$	0.3076923076923077
assa1263	N	pravāḍa	#pawāl$	#pārkhā$	0.5
assa1263	V	dvāˊviṁśati	#bāix$	#bāāx$	0.25
assa1263	V	pálāyatē	#paluwāiba$	#palāiba$	0.16666666666666666
assa1263	N	palya	#pal$	#pāl$	0.16666666666666666
assa1263	N	ghōṭa	#ghõrā$	#ghorā$	0.1111111111111111
assa1263	N	pūˊraṇa	#pūran$	#puranā$	0.3333333333333333
assa1263	N	dagdhi	#ḍāri$	#ḍāgiyā$	0.36363636363636365
assa1263	N	hariṇá	#harinā$	#haranā$	0.1111111111111111
assa1263	V	udgirati	#ugāriba$	#ugāiba$	0.1
assa1263	N	dantāla	#dãtāl$	#datāl$	0.1111111111111111
assa1263	N	hŕ̊daya	#hiyā$	#hāwā$	0.375
assa1263	N	jāˊmātr̥	#zõwāī$	#zāotā$	0.6
assa1263	N	buṭṭa	#buṭā$	#buṭiyā$	0.2
assa1263	N	nirjhara	#nizarā$	#nizarā$	0.0
assa1263	N	grāmadāra	#gõwār$	#gã̄wār$	0.2
assa1263	N	ardhavayasa	#ādah$	#ādhohā$	0.4
assa1263	N	bhiṭ	#bhir$	#bheṭ$	0.42857142857142855
assa1263	V	úttarati	#utaliba$	#utāriba$	0.2
