aret1240	N	páttra	#páḍḍak$	#pōṭəč$	0.6363636363636364
aret1240	V	hásati	#ezi$	#äīˊs$	0.625
aret1240	N	diṣṭi	#drēṣṭ$	#diṣṭ$	0.3
aret1240	N	kaṭa	#xoṭo$	#xāṛ$	0.5714285714285714
aret1240	N	karkuṭaka	#pläguṛṓ$	#kakoṛó$	0.46153846153846156
aret1240	N	uddharā	#udor$	#udṓr$	0.25
aret1240	N	tákṣan	#tac̣an$	#ṭō̃c̣$	0.6666666666666666
aret1240	N	divasá	#dīās$	#des$	0.5
aret1240	N	phāˊla	#āl$	#phōos$	0.625
aret1240	N	púṣya	#pušék$	#puṣ$	0.4444444444444444
aret1240	N	ēḍa	#ye°$	#yēl$	0.3333333333333333
aret1240	N	śītalá	#šidol$	#šil$	0.25
aret1240	N	yantrá	#žãr$	#yandró$	0.6666666666666666
aret1240	N	dāˊru	#dōr$	#dār$	0.16666666666666666
aret1240	N	vikāla	#viyōl$	#wiár$	0.625
aret1240	N	sundara	#sudurāˊ$	#sundór$	0.6
aret1240	N	cáṇḍa	#čō̃ṛ$	#čaṇḍə$	0.5
aret1240	N	saptá	#sāt$	#š$	0.5
aret1240	N	dīrghá	#drīi$	#drigóṭo$	0.5454545454545454
aret1240	N	duhitŕ̊	#wā$	#dīˊu$	0.5714285714285714
aret1240	N	náva	#nəgṓ$	#nōw$	0.375
aret1240	V	márdati	#mã̄ṛ$	#mand$	0.5
aret1240	N	śrāṇa	#ṣō̃ṛ$	#ṣōṇ$	0.2222222222222222
aret1240	N	viṁśatí	#wist$	#wīs$	0.3333333333333333
aret1240	N	mātulá	#moul$	#māulṓ$	0.5
aret1240	V	avanijyati	#äĩž$	#ōnǰīˊ$	0.8
aret1240	V	avanijyati	#ō$	#ōiz$	0.3333333333333333
aret1240	N	pratiṣṭhāˊ	#plāist$	#poic̣$	0.5555555555555556
aret1240	N	svásr̥	#sā̤yo$	#sīs$	0.5
aret1240	N	ḍhōṅga	#ḍō̃o$	#ḍoṅg$	0.375
aret1240	N	liṭṭa	#lẽrṓ$	#liṇḍo$	0.6666666666666666
assa1263	N	taravāri	#tarowāl$	#tarāri$	0.4
assa1263	N	ḍākínī	#ḍāini$	#ḍākini$	0.1
assa1263	N	dvāˊtriṁśat	#batrix$	#bā̤rix$	0.2222222222222222
assa1263	N	aṭṭakk	#āṭak$	#āṭkiba$	0.4
assa1263	V	gaṇáyati	#gaṇiba$	#ganāi$	0.4444444444444444
assa1263	N	ūˊdhas	#uhār$	#ohãsā$	0.5555555555555556
assa1263	N	hastakāra	#hatiyār$	#hāthāri$	0.36363636363636365
assa1263	N	kṣudratāta	#khurā$	#khũdā$	0.2222222222222222
assa1263	V	vādyatē	#bāziba$	#bāziba$	0.0
assa1263	V	sphuráti	#phuriba$	#phurāiba$	0.18181818181818182
assa1263	N	muṣṭí	#muṭhi$	#muṭhi$	0.0
assa1263	N	ṭhakkura	#ṭhākur$	#ṭhākur$	0.0
assa1263	N	ladda	#lād$	#lād$	0.0
assa1263	N	mr̥taka	#marā$	#marāiba$	0.3
assa1263	N	śrēṣman	#xep$	#xepā$	0.2857142857142857
assa1263	N	sañcaka	#xã̄s$	#xã̄si$	0.125
assa1263	V	búdhyatē	#buzāiba$	#buziba$	0.2
assa1263	N	bharavaśya	#bharaxā$	#bhalā$	0.3
assa1263	V	skadyatē	#khã̄ziba$	#khāziba$	0.09090909090909091
assa1263	V	āˊvartayati	#āuṭiba$	#āuṭi$	0.2
assa1263	N	bēḍā	#bhel$	#berā$	0.5714285714285714
assa1263	N	niḥśvāsa	#niyāh$	#nisāxa$	0.3333333333333333
assa1263	N	śikṣā	#sekā$	#xikhā$	0.375
assa1263	V	vilōḍayati	#biloliba$	#bilurāiba$	0.3333333333333333
assa1263	N	iyattaká	#eteka$	#etā$	0.42857142857142855
assa1263	N	ut	#ophandiba$	#uphariba$	0.2727272727272727
assa1263	N	hīná	#hun$	#hini$	0.3333333333333333
assa1263	N	ṭappa	#ṭummi$	#ṭāp$	0.5
assa1263	N	dāha	#dāh$	#dāh$	0.0
assa1263	N	uddaṁśa	#urah$	#udāx$	0.42857142857142855
assa1263	V	ṣáḍviṁśati	#sābix$	#chabis$	0.5
assa1263	N	rṓdhas	#ruwā$	#ruh$	0.42857142857142855
assa1263	N	chidrá	#sediba$	#siribā$	0.3333333333333333
assa1263	V	chādáyati	#sāiba$	#sāiba$	0.0
assa1263	N	niyōgya	#neog$	#nigogā$	0.4444444444444444
assa1263	N	vyavasāya	#bethā$	#bowā$	0.375
assa1263	V	gáḍati	#gariba$	#gariba$	0.0
assa1263	N	dhāˊrā	#dhār$	#dhār$	0.0
assa1263	N	palāśá	#palāh$	#phalāh$	0.1111111111111111
assa1263	N	cākṣuṣá	#saukhā$	#sākhus$	0.3333333333333333
assa1263	N	uccāla	#usāl$	#usālā$	0.2222222222222222
assa1263	N	ut	#uh$	#usāsiba$	0.7
assa1263	N	píṇḍa	#pirā$	#pĩṭiba$	0.6
assa1263	N	saṁdhí	#xindhi$	#xã̄dhi$	0.3333333333333333
assa1263	N	ambāˊ	#āmai$	#ammā$	0.2857142857142857
assa1263	N	aṭṭ	#āṭiba$	#āṭ$	0.3333333333333333
assa1263	N	mahāmātra	#māut$	#mahāt$	0.375
assa1263	V	andōláyati	#āndoliba$	#ānduliyā$	0.25
assa1263	N	dharā	#dhar$	#dhar$	0.0
assa1263	N	sphuṭ	#phikiba$	#phuṭiba$	0.3
assa1263	N	śamī	#sẽi$	#xumiba$	0.625
assa1263	N	bēṅga	#beṅā$	#beṅgā$	0.1111111111111111
assa1263	N	chāyāˊ	#sã̄$	#sāikā$	0.4444444444444444
assa1263	N	vaṇijyāˊ	#baniz$	#bânzi$	0.375
assa1263	N	ákṣi	#ākhi$	#akhiba$	0.375
assa1263	N	śuḍa	#xolā$	#xorā$	0.14285714285714285
assa1263	N	candrá	#sã̄d$	#chānda$	0.5555555555555556
assa1263	N	gargara	#gāgal$	#gāgar$	0.125
assa1263	N	chapp	#sipāiba$	#sāpiba$	0.3
assa1263	N	śāntá	#śã̄t$	#xã̄t$	0.25
assa1263	N	sadyōja	#xã̄zo$	#xāziyā$	0.5
assa1263	N	lakk	#laklakāiba$	#lakkab$	0.38461538461538464
assa1263	N	pravāḍa	#pawāl$	#pâyār$	0.3333333333333333
assa1263	V	dvāˊviṁśati	#bāix$	#bāix$	0.0
assa1263	V	pálāyatē	#paluwāiba$	#palāiba$	0.16666666666666666
assa1263	N	palya	#pal$	#phāp$	0.42857142857142855
assa1263	N	ghōṭa	#ghõrā$	#ghorā$	0.1111111111111111
assa1263	N	pūˊraṇa	#pūran$	#purani$	0.25
assa1263	N	dagdhi	#ḍāri$	#dādhiba$	0.5
assa1263	N	hariṇá	#harinā$	#harin$	0.2222222222222222
assa1263	V	udgirati	#ugāriba$	#ugiba$	0.3
assa1263	N	dantāla	#dãtāl$	#dãtāl$	0.0
assa1263	N	hŕ̊daya	#hiyā$	#hiyā$	0.0
assa1263	N	jāˊmātr̥	#zõwāī$	#zāmā$	0.5
assa1263	N	buṭṭa	#buṭā$	#boṭhā$	0.2222222222222222
assa1263	N	nirjhara	#nizarā$	#nizarā$	0.0
assa1263	N	grāmadāra	#gõwār$	#gowār$	0.1111111111111111
assa1263	N	ardhavayasa	#ādah$	#ādhasa$	0.3333333333333333
assa1263	N	bhiṭ	#bhir$	#bhiriba$	0.3333333333333333
assa1263	V	úttarati	#utaliba$	#utariba$	0.1111111111111111
assa1263	N	ákṣata	#ākhai$	#akhāiba$	0.4
assa1263	N	ghaṭṭa	#ghāṭ$	#ghāṭi$	0.1111111111111111
assa1263	N	ut	#uthān$	#uṭhāiba$	0.36363636363636365
assa1263	N	añcana	#ã̄san$	#ã̄san$	0.0
