aret1240	bhitta	#bidók$	#bitá$	0.375
aret1240	lavítra	#lētr$	#lēlik$	0.375
aret1240	mátsya	#māċ$	#māčī$	0.3333333333333333
aret1240	prahāra	#plōor$	#plār$	0.25
aret1240	jámbha	#ǰam$	#ǰāma$	0.25
aret1240	yugakāṣṭha	#yūwaṭīˊ$	#yugaṭṓ$	0.3333333333333333
aret1240	catvāˊraḥ	#čōr$	#čār$	0.14285714285714285
aret1240	chikkā	#ċōs$	#čigun$	0.625
aret1240	hasana	#äzenīˊ$	#osan$	0.7
aret1240	nabhalikā	#nolī$	#nawalīˊ$	0.4
aret1240	cumbhati	#čūm$	#čum$	0.14285714285714285
aret1240	mr̥tá	#blīk$	#muṛéli$	0.8
aret1240	kárman	#plōm$	#kām$	0.42857142857142855
aret1240	párśu	#paṣūˊ$	#pōċacutelu$	0.7142857142857143
aret1240	hāsayati	#ezi$	#ōš$	0.6666666666666666
aret1240	kukṣí	#kūič$	#kuč$	0.25
aret1240	vāˊri	#warək$	#wār$	0.42857142857142855
aret1240	lakṣati	#läč$	#laċ$	0.2857142857142857
aret1240	aṣṭhi	#aẽṭhīˊ$	#ōṣṭ$	0.7272727272727273
aret1240	prāṇīśa	#plōnīš$	#plenís$	0.36363636363636365
aret1240	halá	#āl$	#hōy$	0.5
aret1240	gava	#gō$	#gawa$	0.5
aret1240	sphiyá	#phī$	#phūk$	0.2857142857142857
aret1240	pāˊna	#pōn$	#pōn$	0.0
aret1240	āˊsatē	#ōst$	#ōs$	0.16666666666666666
aret1240	bāppa	#bāba$	#bapṓ$	0.5
aret1240	gōgrāmaka	#golóṅ$	#gəlamatoṭek$	0.6428571428571429
aret1240	śvāna	#pōn$	#šū̃ṛ$	0.6666666666666666
aret1240	kilāṭa	#kiroṛ$	#kilṓ$	0.375
aret1240	vr̥mra	#urumī$	#wiṛem$	0.75
aret1240	ēḍa	#yeṛó$	#ye°$	0.5
assa1263	kaccara	#kẽcerā$	#kācar$	0.5
assa1263	vaḍra	#bâr$	#bar$	0.16666666666666666
assa1263	śilpin	#xipini$	#ximpi$	0.375
assa1263	spharati	#pharpharāiba$	#phariya$	0.4666666666666667
assa1263	karpāˊsa	#kapāh$	#kāpāh$	0.1111111111111111
assa1263	vātá	#bāo$	#bā$	0.16666666666666666
assa1263	vádana	#bayan$	#bawān$	0.25
assa1263	uddāla	#odāl$	#udāl$	0.14285714285714285
assa1263	pōkka	#pok$	#pokaṛ$	0.375
assa1263	dāˊtra	#dā$	#ḍātiba$	0.5
assa1263	triṁśát	#trix$	#tisā$	0.5714285714285714
assa1263	māra	#māur$	#māri$	0.2857142857142857
assa1263	bhaṅgi	#bhāṅi$	#bhāṅi$	0.0
assa1263	kōmalá	#kumlīyā$	#kõwaliya$	0.5454545454545454
assa1263	phēru	#pheu$	#pherā$	0.375
assa1263	maśakaharī	#mahari$	#mahariyāri$	0.38461538461538464
assa1263	vandhya	#bãzā$	#bāz$	0.375
assa1263	bakk	#bakiba$	#bakkiba$	0.1111111111111111
assa1263	kharvá	#khābṭā$	#khāb$	0.36363636363636365
assa1263	válati	#balāiba$	#baliba$	0.2
assa1263	avamukta	#õt$	#õwātā$	0.5
assa1263	pauṣkara	#pukhurī$	#pukhari$	0.2
assa1263	naḍá	#narā$	#naliyā$	0.3333333333333333
assa1263	pálāla	#parāl$	#parāl$	0.0
assa1263	mētthī	#methi$	#meti$	0.14285714285714285
assa1263	dēha	#dehā$	#deh$	0.2857142857142857
assa1263	mātŕ̊	#mā$	#māti$	0.2857142857142857
assa1263	ghariṇī	#gharinī$	#gharni$	0.2
assa1263	ghaṭṭati	#ghāṭiba$	#ghāṭ$	0.2727272727272727
assa1263	niktá	#nikā$	#nikā$	0.0
assa1263	kāṣṭhapādukā	#kharam$	#kaṭhāurā$	0.46153846153846156
assa1263	vatsará	#basar$	#bāsar$	0.125
assa1263	brāhmaṇá	#bāmun$	#bāmani$	0.2222222222222222
assa1263	sahana	#xahan$	#xahan$	0.0
assa1263	cákṣus	#saku$	#sakuwā$	0.3333333333333333
assa1263	padasthāna	#pathān$	#payānā$	0.4
assa1263	paśca	#pās$	#pāse$	0.14285714285714285
assa1263	chapp	#sāpiba$	#sāpiba$	0.0
assa1263	jāˊyatē	#zagiba$	#zāiba$	0.125
assa1263	uddarati	#udiyāiba$	#udariba$	0.2727272727272727
assa1263	sthitá	#thiya$	#thẽwarā$	0.5454545454545454
assa1263	chōṭṭa	#cuṭi$	#soṭ$	0.42857142857142855
assa1263	guṇá	#guṇ$	#gun$	0.16666666666666666
assa1263	jválati	#zaliba$	#zaliba$	0.0
assa1263	ṭáṅkati	#ṭākiba$	#ṭākiba$	0.0
assa1263	kāsamarda	#kāhundī$	#kāhari$	0.36363636363636365
assa1263	lauhabhāṇḍa	#lohorā$	#lāri$	0.5555555555555556
assa1263	gairikā	#geru$	#geruwā$	0.3333333333333333
assa1263	gaḍḍa	#gārā$	#gāri$	0.25
